rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
47,doi:10.3390/s25134164,Fault Detection of Cyber-Physical Systems Using a Transfer Learning Method Based on Pre-Trained Transformers,2025,Sensors,https://doi.org/10.3390/s25134164,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.1177/0885412210386229,Statistical Approaches to Testing the Relationships of the Built Environment with Resident-Level Physical Activity Behavior and Health Outcomes in Cross-Sectional Studies with Cluster Sampling,2011,Journal of Planning Literature,https://doi.org/10.1177/0885412210386229,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.1007/978-3-031-21090-7_28,Automatic Cross-domain Task Plan Transfer by Caching Abstract Skills,2023,Springer Proceedings in Advanced Robotics Algorithmic Foundations of Robotics XV,https://doi.org/10.1007/978-3-031-21090-7_28,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
50,doi:10.3390/s25134096,Cross-Modal Data Fusion via Vision-Language Model for Crop Disease Recognition,2025,Sensors,https://doi.org/10.3390/s25134096,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
51,doi:10.2139/ssrn.6915199,CM-VLA: Camera-Space-Guided Mixture-of-Experts Policy for Few-shot Cross-Embodiment Transfer,,,https://doi.org/10.2139/ssrn.6915199,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
52,doi:10.54254/2755-2721/2025.ast27134,Integrating Motion Planning in Vision Language Action Agents,2025,Applied and Computational Engineering,https://doi.org/10.54254/2755-2721/2025.ast27134,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
53,arxiv:2605.30280v2,"Qwen-VLA: Unifying Vision-Language-Action Modeling across Tasks, Environments, and Robot Embodiments",2026,arXiv,http://arxiv.org/abs/2605.30280v2,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
54,doi:10.1016/j.knosys.2024.112293,Customer service chatbot enhancement with attention-based transfer learning,2024,Knowledge-Based Systems,https://doi.org/10.1016/j.knosys.2024.112293,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
55,doi:10.1145/3236024.3236074,Learning to sample: exploiting similarities across environments to learn performance models for configurable systems,2018,,https://doi.org/10.1145/3236024.3236074,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
56,doi:10.1007/s12369-022-00917-7,A Cross-Cultural Comparison on Implicit and Explicit Attitudes Towards Artificial Agents,2023,International Journal of Social Robotics,https://doi.org/10.1007/s12369-022-00917-7,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
57,doi:10.1109/tcds.2020.2968056,A Framework of Hybrid Force/Motion Skills Learning for Robots,2020,IEEE Transactions on Cognitive and Developmental Systems,https://doi.org/10.1109/tcds.2020.2968056,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
58,arxiv:2410.01702v4,"$\mathcal{D(R,O)}$ Grasp: A Unified Representation of Robot and Object Interaction for Cross-Embodiment Dexterous Grasping",2024,arXiv,http://arxiv.org/abs/2410.01702v4,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
59,doi:10.1371/journal.pone.0335775,Benchmarking large-language-model vision capabilities in oral and maxillofacial anatomy: A cross-sectional study,2025,PLOS One,https://doi.org/10.1371/journal.pone.0335775,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
60,doi:10.20944/preprints202606.0008.v1,Hallucination Mitigation in Large Language Model-Based Tool Recommendation: A Cross-Provider Architectural Ablation Study Across Two Model Generations,,,https://doi.org/10.20944/preprints202606.0008.v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
61,doi:10.1177/17298806221121070,Fault-tolerant motion planning for a hexapod robot with single-leg failure using a foot force control method,2022,International Journal of Advanced Robotic Systems,https://doi.org/10.1177/17298806221121070,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
62,arxiv:2503.08622v1,Cross-Embodiment Robotic Manipulation Synthesis via Guided Demonstrations through CycleVAE and Human Behavior Transformer,2025,arXiv,http://arxiv.org/abs/2503.08622v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
63,arxiv:2509.10952v1,ImMimic: Cross-Domain Imitation from Human Videos via Mapping and Interpolation,2025,arXiv,http://arxiv.org/abs/2509.10952v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
64,arxiv:2603.15169v1,ForceVLA2: Unleashing Hybrid Force-Position Control with Force Awareness for Contact-Rich Manipulation,2026,arXiv,http://arxiv.org/abs/2603.15169v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
65,doi:10.1109/iros47612.2022.9982205,Learning High Speed Precision Table Tennis on a Physical Robot,2022,2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://doi.org/10.1109/iros47612.2022.9982205,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
66,doi:10.3389/fpsyg.2021.625713,Robot Authority in Human-Robot Teaming: Effects of Human-Likeness and Physical Embodiment on Compliance,2021,Frontiers in Psychology,https://doi.org/10.3389/fpsyg.2021.625713,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
67,doi:10.1109/tsmc.2022.3229213,MARL Sim2real Transfer: Merging Physical Reality With Digital Virtuality in Metaverse,2022,IEEE Transactions on Systems Man and Cybernetics Systems,https://doi.org/10.1109/tsmc.2022.3229213,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
68,doi:10.1109/icra40945.2020.9196593,Arm-hand motion-force coordination for physical interactions with non-flat surfaces using dynamical systems: Toward compliant robotic massage,2020,2020 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra40945.2020.9196593,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
69,doi:10.70102/afts.2026.1835.221,CROSS DOMAIN LATENT SPACE ALIGNMENT FOR ZERO SHOT KNOWLEDGE TRANSFER IN LARGE SCALE NEURO SYMBOLIC FOUNDATION MODELS,2026,Archives for Technical Sciences,https://doi.org/10.70102/afts.2026.1835.221,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
70,doi:10.1142/s0219686728500011,Visual-Haptic Fusion for Contact-Rich Robot Skill Transfer via Diffusion Models,2026,Journal of Advanced Manufacturing Systems,https://doi.org/10.1142/s0219686728500011,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
71,doi:10.56028/aetr.15.1.1423.2025,RT-2: Vision-Language-Action Models for Generalizable Robotic Control: A Comprehensive Review,2025,Advances in Engineering Technology Research,https://doi.org/10.56028/aetr.15.1.1423.2025,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
72,doi:10.1016/j.jnnfm.2006.01.009,Effect of viscous dissipation on heat transfer in a non-Newtonian liquid film over an unsteady stretching sheet,2006,Journal of Non-Newtonian Fluid Mechanics,https://doi.org/10.1016/j.jnnfm.2006.01.009,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
73,doi:10.1109/tse.2021.3116768,Transfer Learning Across Variants and Versions: The Case of Linux Kernel Size,2021,IEEE Transactions on Software Engineering,https://doi.org/10.1109/tse.2021.3116768,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
74,doi:10.31399/asm.cp.istfa2023p0109,Backside Analysis Strategy to Identify a Package Related Failure Mode at an Automotive Magnetic Sensor Device,2023,International Symposium for Testing and Failure Analysis ISTFA 2023: Conference Proceedings from the 49th International Symposium for Testing and Failure Analysis,https://doi.org/10.31399/asm.cp.istfa2023p0109,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
75,doi:10.1177/02783649231201196,Dynamic movement primitives in robotics: A tutorial survey,2023,The International Journal of Robotics Research,https://doi.org/10.1177/02783649231201196,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
76,doi:10.1088/1742-6596/1171/1/012012,"The effect of optimization learning resource based on Planning, Organizing, Actuating, Controlling (POAC) on contextual learning to students’ conceptual understanding of motion and force material",2019,Journal of Physics: Conference Series,https://doi.org/10.1088/1742-6596/1171/1/012012,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
77,doi:10.1007/978-981-10-6002-1_13,Crack Effect on Rotors Using Mode-I Failure Model with Transfer Matrix Approach,2018,"Lecture Notes in Mechanical Engineering Proceedings of Fatigue, Durability and Fracture Mechanics",https://doi.org/10.1007/978-981-10-6002-1_13,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
78,arxiv:2604.07993v2,HEX: Humanoid-Aligned Experts for Cross-Embodiment Whole-Body Manipulation,2026,arXiv,http://arxiv.org/abs/2604.07993v2,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
79,arxiv:2512.00797v1,Transforming Monolithic Foundation Models into Embodied Multi-Agent Architectures for Human-Robot Collaboration,2025,arXiv,http://arxiv.org/abs/2512.00797v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
80,arxiv:2512.13380v1,Universal Dexterous Functional Grasping via Demonstration-Editing Reinforcement Learning,2025,arXiv,http://arxiv.org/abs/2512.13380v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
81,doi:10.51357/jei.v6i1.314,Cross-evaluation of Large Language Model Assessment Behaviours in Educational Tasks by Cognitive Level,2025,Journal of Educational Informatics,https://doi.org/10.51357/jei.v6i1.314,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
82,doi:10.1109/icra40945.2020.9197477,Probabilistic Effect Prediction through Semantic Augmentation and Physical Simulation,2020,2020 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra40945.2020.9197477,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
83,doi:10.1016/j.jnnfm.2017.02.005,Ink transfer of non-Newtonian fluids from an idealized gravure cell: The effect of shear and extensional deformation,2017,Journal of Non-Newtonian Fluid Mechanics,https://doi.org/10.1016/j.jnnfm.2017.02.005,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
84,doi:10.1007/s10514-021-10030-9,User intent estimation during robot learning using physical human robot interaction primitives,2022,Autonomous Robots,https://doi.org/10.1007/s10514-021-10030-9,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
85,arxiv:2404.07988v2,QuasiSim: Parameterized Quasi-Physical Simulators for Dexterous Manipulations Transfer,2024,arXiv,http://arxiv.org/abs/2404.07988v2,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
86,doi:10.55041/ijsrem54814,Foundation Models for Construction Robotics: Transfer Learning and Vision-Language-Action Integration,2025,International Journal of Scientific Research in Engineering and Management,https://doi.org/10.55041/ijsrem54814,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
87,doi:10.1126/scirobotics.aea1822,"From autonomy to alliance: Robotic foundation models must learn with us, not just for us",2026,Science Robotics,https://doi.org/10.1126/scirobotics.aea1822,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
88,doi:10.1108/ir-07-2025-0249,Dynamic human-like motion planning method of human–robot collaboration based on movement primitives and double DQN,2025,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-07-2025-0249,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
89,doi:10.20944/preprints202511.0283.v1,Explainable Transfer Learning of Cross-Dataset in Visual Scene Segmentation,,,https://doi.org/10.20944/preprints202511.0283.v1,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
90,doi:10.1108/ir-06-2025-0222,Generalizable dual-arm fabric folding via parallel multiresolution attention,2026,Industrial Robot: the international journal of robotics research and application,https://doi.org/10.1108/ir-06-2025-0222,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
91,doi:10.1016/j.cosust.2019.09.006,Integrated approaches to understanding and reducing drought impact on food security across scales,2019,Current Opinion in Environmental Sustainability,https://doi.org/10.1016/j.cosust.2019.09.006,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
92,doi:10.1007/978-3-319-51547-2_12,Physical Interaction via Dynamic Primitives,2017,Springer Tracts in Advanced Robotics Geometric and Numerical Foundations of Movements,https://doi.org/10.1007/978-3-319-51547-2_12,Addresses cross-embodiment robot policy transfer or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Cross embodiment force vocabularies keeps action-critical alternatives explicit until a physical observation collapses them.
